address,address_type,label,label_source,data_completeness,tx_count,funded_txo_count,spent_txo_count,n_tx_as_sender_sampled,n_tx_as_receiver_sampled,n_unique_counterparties,total_received_sat,total_received_btc,mean_received_sat,max_received_sat,min_received_sat,std_received_sat,total_sent_sat,total_sent_btc,mean_sent_sat,max_sent_sat,min_sent_sat,std_sent_sat,balance_sat,balance_btc,net_flow_sat,total_fee_sat_sampled,mean_fee_sat,mean_fee_rate_sat_vb,first_tx_time,last_tx_time,lifespan_days,active_days,activity_density,mean_inter_tx_hours,std_inter_tx_hours,max_dormancy_days,tx_velocity,in_degree,out_degree,degree_total,fan_in_ratio,fan_out_ratio,sender_concentration_hhi,recipient_concentration_hhi,cio_cluster_size,peel_chain_len,consolidation_frac,coinjoin_tx_count_sampled,round_value_ratio_sampled,mean_output_count_sampled,mean_input_count_sampled,mempool_tx_count,class,source_api
1JFSEG4hbNfma7YpQb4x6EMePfmJQYkf9B,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,325,180000,0.0018,180000.0,180000,180000,0.0,180000,0.0018,180000.0,180000,180000,0.0,0,0.0,0,11967280,11967280.0,262.325,2017-04-13T22:17:26+00:00,2017-04-13T22:33:17+00:00,0.011,1,2.0,0.264,0.0,0.011,2.0,309,28,337,0.9169,0.0831,0.8747,0.8149,0,0,0.9169,0,0.5,14.5,155.0,0,blacklisted,atomic
1JFRasRZEEQ92z6RWsaJZdc33vKGcMeSxq,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,3,13033641,0.13033641,13033641.0,13033641,13033641,0.0,13033641,0.13033641,13033641.0,13033641,13033641,0.0,0,0.0,0,27000,27000.0,140.625,2017-02-19T01:43:05+00:00,2017-02-19T01:58:00+00:00,0.01,1,2.0,0.249,0.0,0.01,2.0,1,2,3,0.3333,0.6667,1.0,0.7299,0,0,0.3333,0,0.0,1.5,1.0,0,blacklisted,emzy
1JFPRYLZWNNmrNsmBDUCW5dc3RMoHyAQwK,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,10,982527,0.00982527,982527.0,982527,982527,0.0,982527,0.00982527,982527.0,982527,982527,0.0,0,0.0,0,308637,308637.0,320.495,2017-06-18T15:20:01+00:00,2017-06-18T16:13:50+00:00,0.037,1,2.0,0.897,0.0,0.037,2.0,7,3,10,0.7,0.3,0.1798,0.4528,0,0,0.7,0,0.0,2.0,4.0,0,blacklisted,bitaroo
1JFMvEtuGe6ZLx29hrj7mBwn4H1THbMFZP,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,335,540000,0.0054,540000.0,540000,540000,0.0,540000,0.0054,540000.0,540000,540000,0.0,0,0.0,0,2975820,2975820.0,60.538,2016-11-19T00:00:22+00:00,2016-11-19T00:57:44+00:00,0.04,1,2.0,0.956,0.0,0.04,2.0,333,2,335,0.994,0.006,0.0207,0.9068,0,0,0.994,0,0.5,1.5,167.0,0,blacklisted,emzy
1JFLrdXNEztbjojCVZwLyWHk1hqy6JQ8Px,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,324,180000,0.0018,180000.0,180000,180000,0.0,180000,0.0018,180000.0,180000,180000,0.0,0,0.0,0,11967280,11967280.0,262.325,2017-04-13T22:17:26+00:00,2017-04-13T22:33:17+00:00,0.011,1,2.0,0.264,0.0,0.011,2.0,311,26,337,0.9228,0.0772,0.7487,0.7287,0,0,0.9228,0,0.5,13.5,156.0,0,blacklisted,trezor-btc4
1JFKX6Dj1ZyNxy1mwB52aRRiNCeKfSdpYt,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,160,190000,0.0019,190000.0,190000,190000,0.0,190000,0.0019,190000.0,190000,190000,0.0,0,0.0,0,4238000,4238000.0,201.944,2017-03-18T00:50:30+00:00,2017-03-18T01:00:13+00:00,0.007,1,2.0,0.162,0.0,0.007,2.0,146,25,171,0.8538,0.1462,0.4579,0.3943,0,0,0.8538,0,0.5,13.0,73.5,0,blacklisted,exan
1JF4K7jhuJ5a1wDa15A4SekYpUXGt7G6dt,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,233,160000,0.0016,160000.0,160000,160000,0.0,160000,0.0016,160000.0,160000,160000,0.0,0,0.0,0,5532160,5532160.0,161.499,2017-03-04T11:21:54+00:00,2017-03-04T12:00:17+00:00,0.027,1,2.0,0.64,0.0,0.027,2.0,231,2,233,0.9914,0.0086,0.0162,0.982,0,0,0.9914,0,0.5,1.5,116.5,0,blacklisted,atomic
1JF2Pb9R9YpXzEUNuT6bdgkCx3c4F5xEXN,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,18,347498774,3.47498774,347498774.0,347498774,347498774,0.0,347498774,3.47498774,347498774.0,347498774,347498774,0.0,0,0.0,0,20000,20000.0,88.889,2016-04-15T00:08:25+00:00,2016-04-15T00:17:54+00:00,0.007,1,2.0,0.158,0.0,0.007,2.0,1,17,18,0.0556,0.9444,1.0,0.9154,0,0,0.0556,0,0.5,9.0,1.0,0,blacklisted,exan
1JEyRMdf1J5votjcAXX7vEeKPWJDPxijSY,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,4,136894345,1.36894345,136894345.0,136894345,136894345,0.0,136894345,1.36894345,136894345.0,136894345,136894345,0.0,0,0.0,0,20000,20000.0,88.496,2016-04-01T23:22:52+00:00,2016-04-01T23:34:47+00:00,0.008,1,2.0,0.199,0.0,0.008,2.0,1,3,4,0.25,0.75,1.0,0.8015,0,0,0.25,0,0.0,2.0,1.0,0,blacklisted,emzy
1JEpjjeE8RYe4TG1LzBR41iyofNuhSCZH8,UNKNOWN,ILLICIT,ELLIPTIC_PP,SAMPLED,52,24,26,26,24,1208,38901066,0.38901066,1469888.167,3279500,50000,972263.384,38901066,0.38901066,1496194.846,3613750,10000,1063313.581,0,0.0,0,21440661,824640.808,145.129,2017-01-14T02:16:24+00:00,2018-04-14T21:39:05+00:00,455.807,30,0.1141,223.253,577.523,132.363,1.7333,1077,142,1219,0.8835,0.1165,0.4782,0.4267,0,0,0.8835,0,0.34,3.36,22.84,0,blacklisted,trezor-btc4
1JEo1DkRM4aJT2hNun4znsfyrqTmPbuEch,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,524,430000,0.0043,430000.0,430000,430000,0.0,430000,0.0043,430000.0,430000,430000,0.0,0,0.0,0,28512855,28512855.0,386.437,2017-08-25T00:49:31+00:00,2017-08-25T01:42:45+00:00,0.037,1,2.0,0.887,0.0,0.037,2.0,497,34,531,0.936,0.064,0.217,0.3041,0,0,0.936,0,0.5,17.5,250.5,0,blacklisted,exan
1JEiNJnA5nmYs2CQ5EXGStxsxb81MerqFo,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,3,4866277,0.04866277,4866277.0,4866277,4866277,0.0,4866277,0.04866277,4866277.0,4866277,4866277,0.0,0,0.0,0,28200,28200.0,146.875,2017-02-19T00:51:17+00:00,2017-02-19T01:22:02+00:00,0.021,1,2.0,0.512,0.0,0.021,2.0,1,2,3,0.3333,0.6667,1.0,0.6527,0,0,0.3333,0,0.0,1.5,1.0,0,blacklisted,atomic
1JEZiJvXNKJ97eZpCZBEQPMq6Sa3PncuW2,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,4,4059948,0.04059948,4059948.0,4059948,4059948,0.0,4059948,0.04059948,4059948.0,4059948,4059948,0.0,0,0.0,0,140300,140300.0,620.796,2017-06-18T18:00:37+00:00,2017-06-18T18:30:53+00:00,0.021,1,2.0,0.504,0.0,0.021,2.0,1,3,4,0.25,0.75,1.0,0.4752,0,0,0.25,0,0.0,2.0,1.0,0,blacklisted,bitaroo
1JEVM8XUHmJ7MWf6y4qmLnJ8Mjr8WQEd29,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,295,840000,0.0084,840000.0,840000,840000,0.0,840000,0.0084,840000.0,840000,840000,0.0,0,0.0,0,1751880,1751880.0,40.369,2016-09-25T23:08:42+00:00,2016-09-25T23:12:51+00:00,0.003,1,2.0,0.069,0.0,0.003,2.0,293,2,295,0.9932,0.0068,0.0234,0.996,0,0,0.9932,0,0.5,1.5,147.5,0,blacklisted,emzy
1JEUcdjQFveAvH7rF4oS1FdpUMmnpNV7gj,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,130,820000,0.0082,820000.0,820000,820000,0.0,820000,0.0082,820000.0,820000,820000,0.0,0,0.0,0,6570146,6570146.0,355.393,2017-06-05T06:09:14+00:00,2017-06-05T06:28:58+00:00,0.014,1,2.0,0.329,0.0,0.014,2.0,124,10,134,0.9254,0.0746,0.9405,0.8948,0,0,0.9254,0,0.5,5.5,63.0,0,blacklisted,exan
1JEHAjpFygB8wJdRNSxpfN4PP4tcgViTB8,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,160,6390000,0.0639,6390000.0,6390000,6390000,0.0,6390000,0.0639,6390000.0,6390000,6390000,0.0,0,0.0,0,707070,707070.0,30.266,2016-09-25T23:41:27+00:00,2016-09-25T23:46:30+00:00,0.004,1,2.0,0.084,0.0,0.004,2.0,158,2,160,0.9875,0.0125,0.0345,0.7887,0,0,0.9875,0,0.5,1.5,79.5,0,blacklisted,atomic
1JEG77BbmFLdoEEXHJ7iD6BrQhB23ec3qg,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,470,330000,0.0033,330000.0,330000,330000,0.0,330000,0.0033,330000.0,330000,330000,0.0,0,0.0,0,2757280,2757280.0,40.342,2016-10-09T01:22:06+00:00,2016-10-09T01:36:32+00:00,0.01,1,2.0,0.241,0.0,0.01,2.0,462,24,486,0.9506,0.0494,0.0318,0.6723,0,0,0.9506,0,0.5,12.5,232.5,0,blacklisted,atomic
1JEACA4hbkKSrno1SKoTC7osegr6i2NZgo,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,2,2291952,0.02291952,2291952.0,2291952,2291952,0.0,2291952,0.02291952,2291952.0,2291952,2291952,0.0,0,0.0,0,109480,109480.0,573.194,2017-07-02T13:15:01+00:00,2017-07-02T13:27:16+00:00,0.009,1,2.0,0.204,0.0,0.009,2.0,1,1,2,0.5,0.5,1.0,1.0,0,0,0.5,0,0.0,1.0,1.0,0,blacklisted,bitaroo
1JDqeDPWs6Rkb6oFtfJfLTg45nRShAQceN,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,513,240000,0.0024,240000.0,240000,240000,0.0,240000,0.0024,240000.0,240000,240000,0.0,0,0.0,0,28512855,28512855.0,386.437,2017-08-24T21:07:18+00:00,2017-08-25T01:42:45+00:00,0.191,2,2.0,4.591,0.0,0.191,1.0,497,23,520,0.9558,0.0442,0.051,0.5944,0,0,0.9558,0,0.5,12.0,250.5,0,blacklisted,exan
1JDq2NbD2C8jab2kxUAE2vdP9wzE8tDEvX,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,16,9171041,0.09171041,9171041.0,9171041,9171041,0.0,9171041,0.09171041,9171041.0,9171041,9171041,0.0,0,0.0,0,26688,26688.0,118.088,2017-02-19T01:35:27+00:00,2017-02-19T01:58:00+00:00,0.016,1,2.0,0.376,0.0,0.016,2.0,1,15,16,0.0625,0.9375,1.0,0.1432,0,0,0.0625,0,0.5,8.0,1.0,0,blacklisted,bitaroo
1JDodyeCtV5dVboS7PR1QGJfdP3zJ74DDH,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,3,8468530,0.0846853,8468530.0,8468530,8468530,0.0,8468530,0.0846853,8468530.0,8468530,8468530,0.0,0,0.0,0,39759,39759.0,208.162,2017-04-13T20:55:08+00:00,2017-04-13T22:33:17+00:00,0.068,1,2.0,1.636,0.0,0.068,2.0,1,2,3,0.3333,0.6667,1.0,0.7933,0,0,0.3333,0,0.0,1.5,1.0,0,blacklisted,emzy
1JDeybwJ3MdQ9aLABz9UbhwjSQuvrHzkvR,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,335,670000,0.0067,670000.0,670000,670000,0.0,670000,0.0067,670000.0,670000,670000,0.0,0,0.0,0,2975820,2975820.0,60.538,2016-11-19T00:06:10+00:00,2016-11-19T00:57:44+00:00,0.036,1,2.0,0.859,0.0,0.036,2.0,333,2,335,0.994,0.006,0.0198,0.9812,0,0,0.994,0,0.5,1.5,167.0,0,blacklisted,bitaroo
1JDbNQrFk9o6mBUktnBaP7J3uFWdqkqYmg,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,300,380000,0.0038,380000.0,380000,380000,0.0,380000,0.0038,380000.0,380000,380000,0.0,0,0.0,0,8017200,8017200.0,181.615,2017-04-27T20:15:56+00:00,2017-04-27T20:30:57+00:00,0.01,1,2.0,0.25,0.0,0.01,2.0,298,2,300,0.9933,0.0067,0.0286,0.7853,0,0,0.9933,0,0.5,1.5,150.0,0,blacklisted,exan
1JDYnj2gSwpSz32wAoTyTv6MuZYVUvmGy6,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,3,3046475,0.03046475,3046475.0,3046475,3046475,0.0,3046475,0.03046475,3046475.0,3046475,3046475,0.0,0,0.0,0,20000,20000.0,104.167,2016-03-05T14:45:17+00:00,2016-03-05T15:25:16+00:00,0.028,1,2.0,0.666,0.0,0.028,2.0,1,2,3,0.3333,0.6667,1.0,0.5204,0,0,0.3333,0,0.5,1.5,1.0,0,blacklisted,atomic
1JDMcpBkGsi1AGtr6T8sSXvp9VXd3SYFre,UNKNOWN,ILLICIT,ELLIPTIC_PP,SAMPLED,63,33,33,25,25,2480,127120400,1.271204,4163113.96,10973388,188076,2086804.596,127120400,1.271204,4391958.76,10973388,188076,2082274.328,0,0.0,0,11043645,441745.8,25.434,2015-12-18T10:17:38+00:00,2017-02-18T18:52:54+00:00,428.358,33,0.1471,209.808,893.983,264.638,1.9091,2043,447,2490,0.8205,0.1795,0.0148,0.0247,0,0,0.8205,2,0.5,9.48,55.18,0,blacklisted,emzy
1JDCYsjbQUTN6NHZZLGKYVnyVToEsxpgtZ,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,244,2061679,0.02061679,2061679.0,2061679,2061679,0.0,2061679,0.02061679,2061679.0,2061679,2061679,0.0,0,0.0,0,9182940,9182940.0,262.362,2017-04-13T22:10:17+00:00,2017-04-13T22:17:26+00:00,0.005,1,2.0,0.119,0.0,0.005,2.0,236,17,253,0.9328,0.0672,0.4686,0.5175,0,0,0.9328,0,0.5,9.0,119.0,0,blacklisted,atomic
1JDByy46G1TH6V2zbUP74U1b5YnP7GEP2W,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,30,15,15,15,15,1163,53283575,0.53283575,3552238.333,5623747,2170539,887993.727,53283575,0.53283575,3552238.333,5623747,2170539,887993.727,0,0.0,0,4425907,295060.467,18.861,2016-01-11T03:49:34+00:00,2016-02-14T20:25:47+00:00,34.692,15,0.8648,28.71,68.649,14.777,2.0,1133,30,1163,0.9742,0.0258,0.0048,0.0538,0,0,0.9742,0,0.0,1.5,53.6,0,blacklisted,emzy
1JDApXXA4UvKQkEoPE75drDwwSjRFUNPXf,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,126,2187915,0.02187915,2187915.0,2187915,2187915,0.0,2187915,0.02187915,2187915.0,2187915,2187915,0.0,0,0.0,0,3933555,3933555.0,204.372,2017-04-27T20:06:21+00:00,2017-04-27T20:30:57+00:00,0.017,1,2.0,0.41,0.0,0.017,2.0,123,3,126,0.9762,0.0238,0.143,0.9996,0,0,0.9762,0,0.0,2.0,65.5,0,blacklisted,bitaroo
1JDAahYL9zmgN7VEYxAdwMgUeZV5jQQD1c,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,180,830000,0.0083,830000.0,830000,830000,0.0,830000,0.0083,830000.0,830000,830000,0.0,0,0.0,0,2135440,2135440.0,80.756,2016-12-02T20:27:17+00:00,2016-12-02T20:31:09+00:00,0.003,1,2.0,0.064,0.0,0.003,2.0,178,2,180,0.9889,0.0111,0.0197,0.9005,0,0,0.9889,0,0.5,1.5,90.0,0,blacklisted,exan
1JCzZiTThAAWJz3ctfRwxGo5AMCkcsVtze,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,326,660000,0.0066,660000.0,660000,660000,0.0,660000,0.0066,660000.0,660000,660000,0.0,0,0.0,0,4329900,4329900.0,90.795,2016-12-02T19:42:18+00:00,2016-12-02T19:45:05+00:00,0.002,1,2.0,0.046,0.0,0.002,2.0,318,24,342,0.9298,0.0702,0.2011,0.4385,0,0,0.9298,0,0.5,12.5,162.0,0,blacklisted,exan
1JCvUNvDknKrWAYKrNDzwpAzk8w9zrCKn5,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,300,154000,0.00154,154000.0,154000,154000,0.0,154000,0.00154,154000.0,154000,154000,0.0,0,0.0,0,8017200,8017200.0,181.615,2017-04-27T20:15:56+00:00,2017-04-27T20:30:57+00:00,0.01,1,2.0,0.25,0.0,0.01,2.0,298,2,300,0.9933,0.0067,0.0185,0.9885,0,0,0.9933,0,0.0,1.5,150.0,0,blacklisted,atomic
1JCrwg15ET6hW9KwkAwQDMD1Ti8Gd6ED6R,UNKNOWN,ILLICIT,ELLIPTIC_PP,SAMPLED,309,155,155,25,25,121,249970111,2.49970111,2148041.72,13686666,326666,2966418.76,249970111,2.49970111,2148041.72,13686666,326666,2966418.76,0,0.0,0,3083172,123326.88,207.109,2017-02-18T15:55:32+00:00,2017-04-25T07:09:10+00:00,65.634,21,4.7079,32.147,103.616,24.346,14.7143,74,49,123,0.6016,0.3984,0.9198,0.9165,0,0,0.6016,0,0.28,1.88,2.38,0,blacklisted,emzy
1JCmMDLjqRpgZY2CifehH4AoHEMwy9GZgB,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,5,17000000,0.17,17000000.0,17000000,17000000,0.0,17000000,0.17,17000000.0,17000000,17000000,0.0,0,0.0,0,18720,18720.0,98.01,2016-08-03T10:32:05+00:00,2016-08-03T11:10:19+00:00,0.027,1,2.0,0.637,0.0,0.027,2.0,1,4,5,0.2,0.8,1.0,0.4461,0,0,0.2,0,0.5,2.5,1.0,0,blacklisted,bitaroo
1JCaueuai19UHovMYDJWEjVKWBwvxdi2kT,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,4,290000000,2.9,290000000.0,290000000,290000000,0.0,290000000,2.9,290000000.0,290000000,290000000,0.0,0,0.0,0,22240,22240.0,98.844,2016-09-25T21:41:43+00:00,2016-09-25T22:24:08+00:00,0.029,1,2.0,0.707,0.0,0.029,2.0,1,3,4,0.25,0.75,1.0,0.7471,0,0,0.25,0,1.0,2.0,1.0,0,blacklisted,bitaroo
1JCZALSXTRry6DwSpmXXMNpaermJPwYvFp,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,145,190000,0.0019,190000.0,190000,190000,0.0,190000,0.0019,190000.0,190000,190000,0.0,0,0.0,0,3519720,3519720.0,181.757,2017-03-18T00:36:38+00:00,2017-03-18T00:50:30+00:00,0.01,1,2.0,0.231,0.0,0.01,2.0,134,19,153,0.8758,0.1242,0.2738,0.2892,0,0,0.8758,0,0.5,10.0,67.5,0,blacklisted,exan
1JCTAe1M9azwAyfzutXm1mL5P2Cko272v2,UNKNOWN,ILLICIT,ELLIPTIC_PP,SAMPLED,98,26,27,24,26,995,249216964,2.49216964,5823110.615,35486105,181098,7902356.936,249216964,2.49216964,6453783.833,47050273,181098,9912091.571,0,0.0,0,7019115,292463.125,123.286,2017-06-16T23:51:11+00:00,2017-09-25T11:17:19+00:00,100.476,15,0.9754,49.213,149.959,41.528,6.5333,476,523,999,0.4765,0.5235,0.1446,0.1394,0,0,0.4765,0,0.66,11.02,10.28,0,blacklisted,atomic
1JCRM3o11HL8nMYoryXsPJMGattUpVuEtm,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,193,370000,0.0037,370000.0,370000,370000,0.0,370000,0.0037,370000.0,370000,370000,0.0,0,0.0,0,1739808,1739808.0,72.677,2017-10-02T16:58:52+00:00,2017-10-02T17:09:15+00:00,0.007,1,2.0,0.173,0.0,0.007,2.0,166,37,203,0.8177,0.1823,0.2607,0.2986,0,0,0.8177,0,0.5,19.0,84.5,0,blacklisted,emzy
1JCED6ZvPZebBYYKHujkFB67LUZD9WtBda,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,250,180000,0.0018,180000.0,180000,180000,0.0,180000,0.0018,180000.0,180000,180000,0.0,0,0.0,0,9182940,9182940.0,262.362,2017-04-13T22:10:17+00:00,2017-04-13T22:17:26+00:00,0.005,1,2.0,0.119,0.0,0.005,2.0,240,24,264,0.9091,0.0909,0.1157,0.3809,0,0,0.9091,0,0.5,12.5,121.0,0,blacklisted,emzy
1JC8uU73s36f8jnyKXE5oSZLSRTR273mAn,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,4,34177000,0.34177,34177000.0,34177000,34177000,0.0,34177000,0.34177,34177000.0,34177000,34177000,0.0,0,0.0,0,17408,17408.0,91.141,2016-09-12T19:00:45+00:00,2016-09-12T19:36:33+00:00,0.025,1,2.0,0.597,0.0,0.025,2.0,2,2,4,0.5,0.5,0.9994,0.9999,0,0,0.5,0,0.0,1.5,1.5,0,blacklisted,atomic
1JC4hxLeGhJLQ8mkswrjPhRZsPZgd4aj7t,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,511,670000,0.0067,670000.0,670000,670000,0.0,670000,0.0067,670000.0,670000,670000,0.0,0,0.0,0,4466100,4466100.0,60.529,2016-11-18T23:59:04+00:00,2016-11-19T00:06:10+00:00,0.005,2,2.0,0.118,0.0,0.005,1.0,501,28,529,0.9471,0.0529,0.0184,0.8884,0,0,0.9471,0,0.5,14.5,251.0,0,blacklisted,atomic
1JC38U5stXuER92KsQKc85XChf7v6ezfRW,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,348,3350000,0.0335,3350000.0,3350000,3350000,0.0,3350000,0.0335,3350000.0,3350000,3350000,0.0,0,0.0,0,2975820,2975820.0,60.538,2016-11-19T00:00:22+00:00,2016-11-19T00:57:44+00:00,0.04,1,2.0,0.956,0.0,0.04,2.0,336,33,369,0.9106,0.0894,0.0938,0.39,0,0,0.9106,0,0.5,17.0,168.5,0,blacklisted,exan
1JBxadnjhBArbDAeduNmUVoBovKKKNmpJs,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,300,390000,0.0039,390000.0,390000,390000,0.0,390000,0.0039,390000.0,390000,390000,0.0,0,0.0,0,8017200,8017200.0,181.615,2017-04-27T20:15:56+00:00,2017-04-27T20:30:57+00:00,0.01,1,2.0,0.25,0.0,0.01,2.0,298,2,300,0.9933,0.0067,0.0195,0.9028,0,0,0.9933,0,0.5,1.5,150.0,0,blacklisted,bitaroo
1JBnMDmFY9j6cGcLSWjPSzxo29WCgLr51D,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,7,4,4,3,4,18,139310000,1.3931,34827500.0,80218611,2480000,31500788.987,139310000,1.3931,46436666.667,80218611,2480000,32541938.489,0,0.0,0,736900,245633.333,56.798,2016-03-19T05:18:18+00:00,2016-03-25T03:10:53+00:00,5.912,2,1.184,23.646,52.163,5.845,3.5,14,4,18,0.7778,0.2222,0.2277,0.3689,0,0,0.7778,0,0.2857,1.143,13.429,0,blacklisted,exan
1JBdZcAhz1d64MvsER3PDfQzpBiRWKMEFs,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,10,5,5,5,5,18,20494962,0.20494962,4098992.4,9883758,1976752,2932062.836,20494962,0.20494962,4098992.4,9883758,1976752,2932062.836,0,0.0,0,94960,18992.0,96.151,2016-08-30T07:30:16+00:00,2016-08-30T18:54:39+00:00,0.475,1,10.0,1.267,3.251,0.435,10.0,5,13,18,0.2778,0.7222,0.2379,0.2127,0,0,0.2778,0,0.0,2.6,1.0,0,blacklisted,emzy
1JBZ84w4bChtCPNSXKdNczhUmpKJqmkjsg,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,306,1180000,0.0118,1180000.0,1180000,1180000,0.0,1180000,0.0118,1180000.0,1180000,1180000,0.0,0,0.0,0,1751880,1751880.0,40.369,2016-09-25T23:08:42+00:00,2016-09-25T23:12:51+00:00,0.003,1,2.0,0.069,0.0,0.003,2.0,293,19,312,0.9391,0.0609,0.0364,0.7548,0,0,0.9391,0,0.5,10.0,147.5,0,blacklisted,bitaroo
1JBWRVfECmQnqsTw8DxfzQvS9dktyNd5Cs,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,8,4,4,4,4,88,70812180,0.7081218,17703045.0,51319379,2460286,19566264.093,70812180,0.7081218,17703045.0,51319379,2460286,19566264.093,0,0.0,0,364380,91095.0,137.873,2017-07-11T10:23:27+00:00,2017-08-11T05:40:10+00:00,30.803,4,0.2597,105.611,146.352,16.555,2.0,28,62,90,0.3111,0.6889,0.9631,0.8509,0,0,0.3111,0,0.25,8.25,4.75,0,blacklisted,atomic
1JBVdA5pY4uh5cpRYWnx3yaAFdAsn3mfrd,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,148,141000,0.00141,141000.0,141000,141000,0.0,141000,0.00141,141000.0,141000,141000,0.0,0,0.0,0,219330,219330.0,10.099,2016-11-06T07:50:39+00:00,2016-11-06T08:02:24+00:00,0.008,1,2.0,0.196,0.0,0.008,2.0,146,2,148,0.9865,0.0135,0.0224,0.9886,0,0,0.9865,0,0.0,1.5,74.0,0,blacklisted,emzy
1JBTgkQNnEz173zq33uRwy1o6ndwgQXHDW,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,180,660000,0.0066,660000.0,660000,660000,0.0,660000,0.0066,660000.0,660000,660000,0.0,0,0.0,0,2135440,2135440.0,80.756,2016-12-02T20:27:17+00:00,2016-12-02T20:31:09+00:00,0.003,1,2.0,0.064,0.0,0.003,2.0,178,2,180,0.9889,0.0111,0.0184,0.9984,0,0,0.9889,0,0.5,1.5,90.0,0,blacklisted,emzy
1JAvsGfcUKnFftz7KPZThaynwomhVfF6TR,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,20,914037,0.00914037,914037.0,914037,914037,0.0,914037,0.00914037,914037.0,914037,914037,0.0,0,0.0,0,165217,165217.0,89.258,2017-10-02T12:12:07+00:00,2017-10-02T17:01:15+00:00,0.201,1,2.0,4.819,0.0,0.201,2.0,17,3,20,0.85,0.15,0.2129,0.4703,0,0,0.85,0,0.5,2.0,9.0,0,blacklisted,bitaroo
1JAvBVhi9JC7z4CGiwPYcJiYpAKHWiY6g5,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,134,470000,0.0047,470000.0,470000,470000,0.0,470000,0.0047,470000.0,470000,470000,0.0,0,0.0,0,3519720,3519720.0,181.757,2017-03-18T00:36:38+00:00,2017-03-18T00:50:30+00:00,0.01,1,2.0,0.231,0.0,0.01,2.0,132,2,134,0.9851,0.0149,0.0191,0.9292,0,0,0.9851,0,0.5,1.5,66.5,0,blacklisted,atomic
